application,score,filename,line,rule,searchedfor,found,advice,category,fqn
App4,10,JavaMailMessageBean.java,146,java-jndi,InitialContext,context = new InitialContext();,Remove jndi provider or move to TKG,jndi,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-mdb/src/main/java/samples/connectors/mailconnector/ejb/mdb/JavaMailMessageBean.java
App4,10,ResourceAdapterImpl.java,251,java-resource-spi,endpointDeactivation,"public void endpointDeactivation(MessageEndpointFactory endpointFactory,",Migrate to backing service or move to TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/ResourceAdapterImpl.java
App4,10,ManagedConnectionImpl.java,244,java-resource-spi,associateConnection,javaMailCon.associateConnection(this);,Migrate to backing service or move to TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/outbound/ManagedConnectionImpl.java
App4,10,PollingThread.java,160,java-resource-spi,scheduleWork,workManager.scheduleWork(deliveryThread);,Migrate to backing service or move to TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/inbound/PollingThread.java
App4,10,WebCommunicationProviderImpl.java,251,java-batch,InitialContext,InitialContext ic = new InitialContext();,Remove jndi provider or move to TKG,jndi,/Users/swoods/pvtl/demo/App4/jsf/eventSource/src/main/java/org/glassfish/webcomm/WebCommunicationProviderImpl.java
App4,10,WebCommunicationProviderImpl.java,251,java-jndi,InitialContext,InitialContext ic = new InitialContext();,Remove jndi provider or move to TKG,jndi,/Users/swoods/pvtl/demo/App4/jsf/eventSource/src/main/java/org/glassfish/webcomm/WebCommunicationProviderImpl.java
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/batch/payroll/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/passthrough/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/customValidator/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/compositeComponent/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd""",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/concurrency/executor/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,44,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/contracts/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,47,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/eventSource/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,46,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/scrumtoys/app/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/stateless/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/stylelayoutrlc/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/usePackagedCompositeComponent/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/filesystemrlc/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/customConverter/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,6,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/enterexitflow/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,44,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/fileUpload/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,44,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/flows/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/batch/joboperator-api/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/batch/partition/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/dateTimeConverter/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/usePackagedCustomConverter/src/main/webapp/WEB-INF/web.xml
App4,8,FilesystemResource.java,75,java-fileIO,FileInputStream,return new FileInputStream(resourceFile);,Move to cloud friendly alternative or TKG,io,/Users/swoods/pvtl/demo/App4/jsf/filesystemrlc/src/main/java/filesystemrlc/FilesystemResource.java
App4,8,web.xml,44,xml-servlet-3-0,web-app_3_0.xsd,"<web-app xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" version=""3.0"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/servlet/absolute-ordering-web-fragments/absolute-ordering-web-fragments-war/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/customNamespaceCompositeComponent/src/main/webapp/WEB-INF/web.xml
App4,8,FilesystemResourceHandler.java,77,java-fileIO,listFiles,for(File file : this.resourceDirectory.listFiles()) {,Move to cloud friendly alternative or TKG,io,/Users/swoods/pvtl/demo/App4/jsf/filesystemrlc/src/main/java/filesystemrlc/FilesystemResourceHandler.java
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/overrideRenderer/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,2,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/viewrlc/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,44,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/html5/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,43,xml-servlet-3-0,web-app_3_0.xsd,"<web-app version=""3.0"" xmlns=""http://java.sun.com/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/platform/movieplex8/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,6,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/annotatedflow/src/main/webapp/WEB-INF/web.xml
App4,8,web.xml,5,xml-servlet-3-0,web-app_3_0.xsd,"xsi:schemaLocation=""http://java.sun.com/xml/ns/javaee http://java.sun.com/xml/ns/javaee/web-app_3_0.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/nestedCompositeComponent/src/main/webapp/WEB-INF/web.xml
App4,7,ejb-jar.xml,48,xml-ejb-3-2,ejb-jar_3_2.xsd,"xsi:schemaLocation=""http://xmlns.jcp.org/xml/ns/javaee http://xmlns.jcp.org/xml/ns/javaee/ejb-jar_3_2.xsd"">",Consult with PCF documetation,ejb,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-mdb/src/main/resources/META-INF/ejb-jar.xml
App4,7,ejb-jar.xml,48,xml-ejb-3-1,ejb-jar_3_1.xsd,"http://java.sun.com/xml/ns/javaee/ejb-jar_3_1.xsd""",Consult with PCF documetation,ejb,/Users/swoods/pvtl/demo/App4/ejb/ejb-embedded/ejb-embedded-server/src/main/resources/META-INF/ejb-jar.xml
App4,7,ConnectionMetaDataImpl.java,84,java-resource-cci,getEISProductName,public String getEISProductName() throws ResourceException {,Consult with PCF documetation for configuration or use TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/outbound/ConnectionMetaDataImpl.java
App4,7,ConnectionMetaDataImpl.java,95,java-resource-cci,getEISProductVersion,public String getEISProductVersion() throws ResourceException {,Consult with PCF documetation for configuration or use TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/outbound/ConnectionMetaDataImpl.java
App4,7,JavaMailMessageBean.java,44,java-ejb-mdb,import javax.ejb.MessageDriven,import javax.ejb.MessageDriven;,Consult MDB documentation,ejb,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-mdb/src/main/java/samples/connectors/mailconnector/ejb/mdb/JavaMailMessageBean.java
App4,7,JavaMailMessageBean.java,45,java-ejb-mdb,import javax.ejb.MessageDriven,import javax.ejb.MessageDrivenBean;,Consult MDB documentation,ejb,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-mdb/src/main/java/samples/connectors/mailconnector/ejb/mdb/JavaMailMessageBean.java
App4,7,JavaMailMessageBean.java,46,java-ejb-mdb,import javax.ejb.ActivationConfigProperty,import javax.ejb.ActivationConfigProperty;,Consult MDB documentation,ejb,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-mdb/src/main/java/samples/connectors/mailconnector/ejb/mdb/JavaMailMessageBean.java
App4,7,JavaMailMessageBean.java,47,java-ejb-mdb,import javax.ejb.MessageDriven,import javax.ejb.MessageDrivenContext;,Consult MDB documentation,ejb,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-mdb/src/main/java/samples/connectors/mailconnector/ejb/mdb/JavaMailMessageBean.java
App4,7,ManagedConnectionMetaDataImpl.java,86,java-resource-cci,getEISProductName,public String getEISProductName() throws ResourceException {,Consult with PCF documetation for configuration or use TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/outbound/ManagedConnectionMetaDataImpl.java
App4,7,ManagedConnectionMetaDataImpl.java,101,java-resource-cci,getEISProductVersion,public String getEISProductVersion() throws ResourceException {,Consult with PCF documetation for configuration or use TKG,jca,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-ra/src/main/java/samples/connectors/mailconnector/ra/outbound/ManagedConnectionMetaDataImpl.java
App4,5,CustomValidator.java,14,java-jsf,UIComponent,"public void validate(FacesContext context, UIComponent component, Object value) throws ValidatorException {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/customValidator/src/main/java/customvalidator/CustomValidator.java
App4,5,SalesBean.java,57,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/platform/movieplex8/src/main/java/org/glassfish/movieplex8/batch/SalesBean.java
App4,5,DelegatedValidator.java,22,java-jsf,UIComponent,"public void validate(FacesContext fc, UIComponent uic, Object t) throws ValidatorException {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/ee8additions/src/main/java/org/glassfishsamples/ee8additions/DelegatedValidator.java
App4,5,CustomValidator.java,17,java-jsf,FacesMessage,"throw new ValidatorException(new FacesMessage(""Your name is not Duke!""));",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/customValidator/src/main/java/customvalidator/CustomValidator.java
App4,5,ProjectConverter.java,61,java-jsf,UIComponent,"public Object getAsObject(FacesContext context, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/scrumtoys/app/src/main/java/jsf2/demo/scrum/web/helper/ProjectConverter.java
App4,5,DelegatedValidator.java,23,java-jsf,FacesMessage,throw new ValidatorException(new FacesMessage(externalContext.toString()));,The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/ee8additions/src/main/java/org/glassfishsamples/ee8additions/DelegatedValidator.java
App4,5,TimeslotFacadeREST.java,62,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/platform/movieplex8/src/main/java/org/glassfish/movieplex8/rest/TimeslotFacadeREST.java
App4,5,ProjectConverter.java,72,java-jsf,UIComponent,"public String getAsString(FacesContext context, UIComponent component, Object object) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/scrumtoys/app/src/main/java/jsf2/demo/scrum/web/helper/ProjectConverter.java
App4,5,MovieFacadeREST.java,62,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/platform/movieplex8/src/main/java/org/glassfish/movieplex8/rest/MovieFacadeREST.java
App4,5,StatelessSession.java,48,java-transaction-annotations,Remote,@Remote,Distributed transcations are problematic and should be remediated or use TKG.effort,annotations,/Users/swoods/pvtl/demo/App4/ejb/automatic-timer/automatic-timer-client/src/main/java/enterprise/automatic_timer_ejb/StatelessSession.java
App4,5,FilesystemResourceHandler.java,49,java-jsf,ResourceHandlerWrapper,public class FilesystemResourceHandler extends ResourceHandlerWrapper {,The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/filesystemrlc/src/main/java/filesystemrlc/FilesystemResourceHandler.java
App4,5,FilesystemResourceHandler.java,53,java-jsf,ResourceHandler,private final ResourceHandler resourceHandler;,The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/filesystemrlc/src/main/java/filesystemrlc/FilesystemResourceHandler.java
App4,5,FilesystemResourceHandler.java,61,java-jsf,ResourceHandler,public ResourceHandler getWrapped() {,The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/filesystemrlc/src/main/java/filesystemrlc/FilesystemResourceHandler.java
App4,5,CustomConverter.java,12,java-jsf,UIComponent,"public Object getAsObject(FacesContext context, UIComponent component, String value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/customConverter/src/main/java/customconverter/CustomConverter.java
App4,5,DelegatedConverter.java,23,java-jsf,UIComponent,"public Object getAsObject(FacesContext fc, UIComponent uic, String string) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/ee8additions/src/main/java/org/glassfishsamples/ee8additions/DelegatedConverter.java
App4,5,CustomConverter.java,17,java-jsf,UIComponent,"public String getAsString(FacesContext context, UIComponent component, Object value) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/customConverter/src/main/java/customconverter/CustomConverter.java
App4,5,DelegatedConverter.java,28,java-jsf,UIComponent,"public String getAsString(FacesContext fc, UIComponent uic, Object t) {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/ee8additions/src/main/java/org/glassfishsamples/ee8additions/DelegatedConverter.java
App4,5,StatelessSessionBean.java,56,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/ejb/automatic-timer/automatic-timer-server/src/main/java/enterprise/automatic_timer_ejb/StatelessSessionBean.java
App4,5,SalesFacadeREST.java,63,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/platform/movieplex8/src/main/java/org/glassfish/movieplex8/rest/SalesFacadeREST.java
App4,5,SimpleEjb.java,57,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/ejb/ejb-embedded/ejb-embedded-server/src/main/java/ejb/embedded/SimpleEjb.java
App4,5,StatelessSession.java,48,java-transaction-annotations,Remote,@Remote,Distributed transcations are problematic and should be remediated or use TKG.effort,annotations,/Users/swoods/pvtl/demo/App4/ejb/automatic-timer/automatic-timer-server/src/main/java/enterprise/automatic_timer_ejb/StatelessSession.java
App4,5,web.xml,46,xml-servlet-3-1,web-app_3_1.xsd,"xsi:schemaLocation=""http://xmlns.jcp.org/xml/ns/javaee web-app_3_1.xsd""",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/connectors/mailconnector/mailconnector-web/src/main/webapp/WEB-INF/web.xml
App4,5,HelloBean.java,48,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/ejb/ejb32-war/src/main/java/ejb/ejb32/war/HelloBean.java
App4,5,SimpleEjb.java,62,java-security-annotations,PermitAll,@PermitAll,Replace with spring security org.springframework.security.access.annotation or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/ejb/ejb-embedded/ejb-embedded-server/src/main/java/ejb/embedded/SimpleEjb.java
App4,5,MessageListWriter.java,61,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/rest/message-board/src/main/java/org/glassfish/samples/rest/messageboard/entities/MessageListWriter.java
App4,5,PrintProducer.java,47,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/cdi/events/src/main/java/events/PrintProducer.java
App4,5,SimpleEjb.java,76,java-security-annotations,PermitAll,@PermitAll,Replace with spring security org.springframework.security.access.annotation or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/ejb/ejb-embedded/ejb-embedded-server/src/main/java/ejb/embedded/SimpleEjb.java
App4,5,ShowTimingFacadeREST.java,62,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/platform/movieplex8/src/main/java/org/glassfish/movieplex8/rest/ShowTimingFacadeREST.java
App4,5,Servlet.java,61,java-security-annotations,DeclareRoles,"@DeclareRoles({ ""foo"", ""bar"", ""kaz"" })",Replace with spring security org.springframework.security.access.annotation or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/security/jsr375/built-in-db-identity-store/src/main/java/security/identitystore/built_in_db_identity_store/Servlet.java
App4,5,web.xml,2,xml-servlet-3-1,web-app_3_1.xsd,"<web-app version=""3.1"" xmlns=""http://xmlns.jcp.org/xml/ns/javaee"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://xmlns.jcp.org/xml/ns/javaee http://xmlns.jcp.org/xml/ns/javaee/web-app_3_1.xsd"">",Refer to PCF documetation,servlet,/Users/swoods/pvtl/demo/App4/jsf/indexFlow/src/main/webapp/WEB-INF/web.xml
App4,5,TestBean.java,49,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/concurrency/executor/src/main/java/org/glassfish/executor/TestBean.java
App4,5,StatelessSession.java,45,java-transaction-annotations,Remote,@Remote,Distributed transcations are problematic and should be remediated or use TKG.effort,annotations,/Users/swoods/pvtl/demo/App4/ejb/hello-stateless-ejb/hello-stateless-ejb-bean/src/main/java/enterprise/hello_stateless_ejb/StatelessSession.java
App4,5,MessageBoardResourceBean.java,62,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/rest/message-board/src/main/java/org/glassfish/samples/rest/messageboard/resources/MessageBoardResourceBean.java
App4,5,StatelessSessionBean.java,45,java-stateless-annotations,Stateless,@Stateless,Replace with the Spring annotation @Component or move to TKG,annotations,/Users/swoods/pvtl/demo/App4/ejb/hello-stateless-ejb/hello-stateless-ejb-bean/src/main/java/enterprise/hello_stateless_ejb/StatelessSessionBean.java
App4,5,FileValidator.java,53,java-jsf,UIComponent,"public void validate(FacesContext context, UIComponent component, Object value) throws ValidatorException {",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/scrumtoys/flows/manageStoryAttachments/src/main/java/jsf2/demos/scrum/manageStoryAttachments/FileValidator.java
App4,5,FileValidator.java,63,java-jsf,FacesMessage,"throw new ValidatorException(new FacesMessage(""Invalid file""), ex);",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/scrumtoys/flows/manageStoryAttachments/src/main/java/jsf2/demos/scrum/manageStoryAttachments/FileValidator.java
App4,5,FileValidator.java,66,java-jsf,FacesMessage,"throw new ValidatorException(new FacesMessage(""Invalid file.  File must contain special string""));",The conversion of a JSF application to a Spring Boot application requires several steps. Refer to the recipe URIs,jsf,/Users/swoods/pvtl/demo/App4/jsf/scrumtoys/flows/manageStoryAttachments/src/main/java/jsf2/demos/scrum/manageStoryAttachments/FileValidator.java
